"Question","Breakdown1","Breakdown1Code","Breakdown2","Breakdown2Code","value"
"Average recorded daily cost over the period","Ccg","09X","","","*"
"Average recorded daily cost over the period","Ccg","09Y","","","*"
"Average recorded daily cost over the period","Ccg","10A","","","*"
"Average recorded daily cost over the period","Ccg","10C","","","*"
"Average recorded daily cost over the period","Ccg","10D","","","*"
"Average recorded daily cost over the period","Ccg","10E","","","*"
"Average recorded daily cost over the period","Ccg","10G","","","*"
"Average recorded daily cost over the period","Ccg","10H","","","*"
"Average recorded daily cost over the period","Ccg","10J","","","*"
"Average recorded daily cost over the period","Ccg","10K","","","*"
"Average recorded daily cost over the period","Ccg","10L","","","*"
"Average recorded daily cost over the period","Ccg","10M","","","*"
"Average recorded daily cost over the period","Ccg","10N","","","*"
"Average recorded daily cost over the period","Ccg","10Q","","","625"
"Average recorded daily cost over the period","Ccg","10R","","","*"
"Average recorded daily cost over the period","Ccg","10T","","","*"
"Average recorded daily cost over the period","Ccg","10V","","","*"
"Average recorded daily cost over the period","Ccg","10W","","","*"
"Average recorded daily cost over the period","Ccg","10X","","","590"
"Average recorded daily cost over the period","Ccg","10Y","","","*"
"Average recorded daily cost over the period","Ccg","11A","","","540"
"Average recorded daily cost over the period","Ccg","11C","","","*"
"Average recorded daily cost over the period","Ccg","11D","","","*"
"Average recorded daily cost over the period","Ccg","11E","","","*"
"Average recorded daily cost over the period","Ccg","11H","","","*"
"Average recorded daily cost over the period","Ccg","11J","","","540"
"Average recorded daily cost over the period","Ccg","11M","","","*"
"Average recorded daily cost over the period","Ccg","11N","","","*"
"Average recorded daily cost over the period","Ccg","11T","","","*"
"Average recorded daily cost over the period","Ccg","11X","","","*"
"Average recorded daily cost over the period","Ccg","12A","","","*"
"Average recorded daily cost over the period","Ccg","12D","","","*"
"Average recorded daily cost over the period","Ccg","12F","","","*"
"Average recorded daily cost over the period","Ccg","13P","","","*"
"Average recorded daily cost over the period","Ccg","13T","","","*"
"Average recorded daily cost over the period","Ccg","999","","","540"
"Average recorded daily cost over the period","Ccg","99A","","","*"
"Average recorded daily cost over the period","Ccg","99C","","","*"
"Average recorded daily cost over the period","Ccg","99D","","","*"
"Average recorded daily cost over the period","Ccg","99E","","","*"
"Average recorded daily cost over the period","Ccg","99F","","","*"
"Average recorded daily cost over the period","Ccg","99G","","","*"
"Average recorded daily cost over the period","Ccg","99H","","","*"
"Average recorded daily cost over the period","Ccg","99J","","","*"
"Average recorded daily cost over the period","Ccg","99K","","","*"
"Average recorded daily cost over the period","Ccg","99M","","","*"
"Average recorded daily cost over the period","Ccg","99N","","","*"
"Average recorded daily cost over the period","Ccg","99P","","","*"
"Average recorded daily cost over the period","Ccg","99Q","","","*"
"Average recorded daily cost over the period","Gender","England","","","501"
"Average recorded daily cost over the period","Gender","1","","","514.5"
"Average recorded daily cost over the period","Gender","2","","","500"
"Average recorded daily cost over the period","Gender","9","","","0"
"Average recorded daily cost over the period","Gender","X","","","0"
"Average recorded daily cost over the period","MhaStatus","England","","","501"
"Average recorded daily cost over the period","MhaStatus","1","","","540"
"Average recorded daily cost over the period","MhaStatus","2","","","500"
"Average recorded daily cost over the period","OutOfAreaReason","England","","","501"
"Average recorded daily cost over the period","OutOfAreaReason","10","","","501"
"Average recorded daily cost over the period","OutOfAreaReason","11","","","525"
"Average recorded daily cost over the period","OutOfAreaReason","12","","","695"
"Average recorded daily cost over the period","OutOfAreaReason","13","","","664.5"
"Average recorded daily cost over the period","OutOfAreaReason","14","","","672"
"Average recorded daily cost over the period","OutOfAreaReason","15","","","505"
"Average recorded daily cost over the period","PrimaryDiagnosis","England","","","501"
"Average recorded daily cost over the period","PrimaryDiagnosis","01","","","388"
"Average recorded daily cost over the period","PrimaryDiagnosis","02","","","540"
"Average recorded daily cost over the period","PrimaryDiagnosis","03","","","540"
"Average recorded daily cost over the period","PrimaryDiagnosis","04","","","500"
"Average recorded daily cost over the period","PrimaryDiagnosis","05","","","530"
"Average recorded daily cost over the period","PrimaryDiagnosis","06","","","0"
"Average recorded daily cost over the period","PrimaryDiagnosis","07","","","500"
"Average recorded daily cost over the period","PrimaryDiagnosis","08","","","370"
"Average recorded daily cost over the period","PrimaryDiagnosis","09","","","505"
"Average recorded daily cost over the period","PrimaryDiagnosis","10","","","500"
"Average recorded daily cost over the period","PrimaryDiagnosis","11","","","540"
"Average recorded daily cost over the period","PrimaryDiagnosis","12","","","0"
"Average recorded daily cost over the period","PrimaryDiagnosis","13","","","0"
"Average recorded daily cost over the period","PrimaryDiagnosis","14","","","540"
"Average recorded daily cost over the period","PrimaryDiagnosis","15","","","540"
"Average recorded daily cost over the period","PrimaryDiagnosis","16","","","0"
"Average recorded daily cost over the period","PrimaryDiagnosis","17","","","0"
"Average recorded daily cost over the period","PrimaryDiagnosis","18","","","365"
"Average recorded daily cost over the period","PrimaryDiagnosis","19","","","0"
"Average recorded daily cost over the period","PrimaryDiagnosis","20","","","0"
"Average recorded daily cost over the period","PrimaryDiagnosis","21","","","0"
"Average recorded daily cost over the period","PrimaryDiagnosis","22","","","370"
"Average recorded daily cost over the period","PrimaryDiagnosis","23","","","0"
"Average recorded daily cost over the period","ReceivingProvider","England","","","501"
"Average recorded daily cost over the period","ReceivingProvider","8HR47","","","*"
"Average recorded daily cost over the period","ReceivingProvider","999","","","*"
"Average recorded daily cost over the period","ReceivingProvider","AHL","","","*"
"Average recorded daily cost over the period","ReceivingProvider","NHV","","","*"
"Average recorded daily cost over the period","ReceivingProvider","NMJ","","","500"
"Average recorded daily cost over the period","ReceivingProvider","NMQ","","","*"
"Average recorded daily cost over the period","ReceivingProvider","NMV","","","380"
"Average recorded daily cost over the period","ReceivingProvider","NNF","","","*"
"Average recorded daily cost over the period","ReceivingProvider","NQ4","","","*"
"Average recorded daily cost over the period","ReceivingProvider","NQL","","","*"
"Average recorded daily cost over the period","ReceivingProvider","NR0","","","*"
"Average recorded daily cost over the period","ReceivingProvider","NR5","","","*"
"Average recorded daily cost over the period","ReceivingProvider","NTN","","","540"
"Average recorded daily cost over the period","ReceivingProvider","NTT","","","*"
"Average recorded daily cost over the period","ReceivingProvider","NV2","","","625"
"Average recorded daily cost over the period","ReceivingProvider","NYA","","","*"
"Average recorded daily cost over the period","ReceivingProvider","R1A","","","*"
"Average recorded daily cost over the period","ReceivingProvider","R1C","","","*"
"Average recorded daily cost over the period","ReceivingProvider","R1E","","","*"
"Average recorded daily cost over the period","ReceivingProvider","R1F","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RA9","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RAL","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RAT","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RDY","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RGD","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RH5","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RHA","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RJ8","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RJX","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RKL","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RLY","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RMC","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RMY","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RNK","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RNN","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RNU","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RP1","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RP7","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RPG","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RQY","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RR7","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RRD","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RRE","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RRP","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RT1","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RT2","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RT5","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RTF","","","*"
"Average recorded daily cost over the period","ReceivingProvider","RTQ","","","*"
